lostid,PartnerID,PC,PCName,Found_Date,Lost_Date,Found_Color,Lost_Color,Found_CaseColor,Lost_CaseColor,Found_Brand,Lost_Brand,Found_Material,Lost_Material,Found_CustomAttr,Lost_CustomAttr,Found_DDLocation,Lost_DDLocation,Found_Room_flight,Lost_Room_flight,Found_SerialNumber,Lost_SerialNumber,Found_Cash,Lost_Cash
22088881,16650,113,Electric toothbrush,03/04/2022,03/04/2022,1,1,0,1,0,2062,0,0,22177,25249,0,0,,,,,0,0
22403619,16492,5,Coat - Jacket,03/26/2022,04/01/2022,4,3,0,0,1277,0,24,0,12481,12481,0,0,,,,,0,0
23149835,6454,354,Magnified Makeup Mirror,05/23/2022,05/27/2022,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
22261125,6392,211,Kindle or eReader Device,03/19/2022,03/21/2022,2,2,0,0,0,0,0,0,1377,1377,1273,1273,1467,,,,0,0
21819883,16130,99,Bracelet or Wristlet,02/13/2022,02/14/2022,0,0,0,0,0,0,54,54,8551,8551,0,0,,,,,0,0
22279823,16130,423,Disney Minnie/Mickey Ears,04/09/2022,03/22/2022,10,0,0,0,0,0,0,0,8554,8554,0,0,,,,,0,0
22630115,2474,422,Airpods/Case,04/17/2022,04/18/2022,1,1,0,0,0,0,0,0,697,697,0,0,UA32,UA32,,,0,0
21281750,16763,383,Camera Lens Or Accessories,12/19/2021,12/23/2021,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
21993183,7318,67,Wallet,02/22/2022,02/22/2022,2,2,0,0,0,997,39,39,0,0,0,0,886,,,,0,0
22150914,11422,69,Checkbook,03/13/2022,03/13/2022,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
21984013,16520,3,Belt,02/27/2022,02/27/2022,4,9,0,0,0,977,0,0,12178,12178,0,0,,,,,0,0
22284829,16650,248,ID Card - State Issued,03/18/2022,03/20/2022,2,0,0,0,0,0,39,0,22177,25249,0,0,,,,,0,0
23157960,12196,193,Headphones,05/27/2022,05/28/2022,2,2,0,0,1021,1021,0,0,0,0,0,0,,,,,0,0
22007202,2474,218,iPad,02/26/2022,03/01/2022,3,3,4,4,0,0,0,0,953,953,1249,1249,1563,,F6QDF012H1MJ,F6QDF012H1MJ,0,0
22138521,7323,66,Credit or Debit card,03/12/2022,03/12/2022,0,0,0,0,996,98,0,0,1887,1887,0,0,,,,,0,0
21419927,16130,423,Disney Minnie/Mickey Ears,12/09/2021,01/03/2022,7,2,0,0,0,0,0,0,8551,8551,0,0,,,,,0,0
21440675,16130,231,iPhone,01/05/2022,01/05/2022,0,6,0,2,0,0,0,0,8551,8551,0,1789,,,,,120,0
22999893,16650,461,Benefit or Insurance Card,04/25/2022,04/25/2022,0,0,0,0,0,0,0,0,22177,25281,0,0,,,,,0,0
21607401,16130,135,Backpack,01/22/2022,01/23/2022,0,5,0,0,0,0,0,0,8551,8551,0,0,,,,,0,0
23416010,16790,66,Credit or Debit card,06/14/2022,06/15/2022,11,0,0,0,0,98,0,0,14463,14463,0,0,,,,,0,0
22261162,2474,218,iPad,03/19/2022,03/20/2022,3,0,5,0,0,0,0,0,950,950,1248,0,818,818,,,0,
23142103,6392,217,Not Listed,05/26/2022,05/27/2022,2,0,0,0,0,0,0,0,1294,1294,0,0,AA97,,,,0,0
21752153,13517,67,Wallet,02/07/2022,02/07/2022,9,9,0,0,1607,1606,58,39,0,0,0,0,,,,,0,0
21761092,16650,25,Gloves,01/31/2022,01/31/2022,2,5,0,0,0,0,0,0,25236,25236,0,0,m4,,,,0,0
22321273,2474,218,iPad,03/25/2022,03/25/2022,3,3,2,2,0,0,0,0,997,997,1251,1249,1105,UA1105,,gg7ffa41q16m,0,0
21504392,2474,193,Headphones,01/12/2022,01/12/2022,2,2,0,0,867,867,0,0,979,979,0,0,2232,unknown,,,0,0
23230699,16650,149,Pocketbook/Purse,05/30/2022,05/30/2022,8,8,0,0,1007,1007,58,58,22177,25237,0,0,Bx 7,,,,0,0
22374809,16130,67,Wallet,03/29/2022,03/29/2022,9,2,0,0,0,0,39,39,8551,8551,0,0,,,,,0,0
22786029,2474,422,Airpods/Case,04/27/2022,04/29/2022,2,2,0,0,0,0,0,0,168,1708,0,0,UA51,6288,,,0,0
21607437,2474,231,iPhone,01/23/2022,01/23/2022,6,16,17,0,0,0,0,0,168,1035,3009,0,1560,1560,,,0,0
22301380,7317,1,Shirt,03/24/2022,03/24/2022,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
22058045,13896,65,Drivers License,03/05/2022,03/05/2022,0,0,0,0,0,0,0,0,0,0,120,120,,,,,0,0
22381206,16650,135,Backpack,03/28/2022,03/28/2022,0,0,0,0,0,0,0,0,22177,25253,0,0,,,,,0,0
23558529,16734,66,Credit or Debit card,06/23/2022,06/24/2022,0,0,0,0,97,97,0,0,14710,14710,0,0,,,,,0,0
21945885,16734,66,Credit or Debit card,02/24/2022,02/24/2022,0,0,0,0,98,98,0,0,14710,14710,0,0,,,,,0,0
21761092,16650,25,Gloves,01/31/2022,01/31/2022,0,5,0,0,0,0,0,0,25236,25236,0,0,m4,,,,0,0
22291070,17110,231,iPhone,03/20/2022,03/23/2022,16,16,17,17,0,0,0,0,0,0,3039,0,,,,,0,0
21837439,17791,422,Airpods/Case,02/14/2022,02/14/2022,1,0,0,0,0,0,0,0,25906,25906,0,0,14046,1446,,,0,0
21509695,17681,34,Sandals,01/12/2022,01/13/2022,4,2,0,0,0,0,0,0,25136,25136,0,0,,,,,0,0
23200410,18082,40,Shoes,05/30/2022,05/31/2022,9,9,0,0,0,0,2,2,28244,28244,0,0,2409,2409,,,0,0
21496089,16130,47,Cap,01/03/2022,01/11/2022,2,2,0,0,0,0,0,0,8554,8554,0,0,,,,,0,0
21384029,16130,422,Airpods/Case,01/01/2022,01/01/2022,0,1,0,0,0,0,0,0,8551,8551,0,0,,,,,0,0
22357006,17845,5,Coat - Jacket,03/27/2022,03/26/2022,9,11,0,0,0,978,3,21,26184,26184,0,0,,,,,0,0
22442787,3387,231,iPhone,04/02/2022,04/04/2022,3,3,17,17,0,0,0,0,0,0,3009,3009,,,,,0,0
21684512,11422,475,Face Mask,01/31/2022,01/31/2022,0,4,0,0,0,0,0,0,0,0,0,0,,,,,0,0
22486259,16387,177,Keys,04/07/2022,04/07/2022,0,0,0,0,0,0,0,0,11230,11230,810,810,236,platform at albany,,,0,0
23032397,16912,293,Coffee cup,05/18/2022,05/18/2022,2,0,0,0,0,0,0,0,16191,16191,0,0,,,,,0,0
22689245,14677,149,Pocketbook/Purse,04/18/2022,04/22/2022,1,2,0,0,879,1007,0,57,6898,6898,0,0,3/11/22,VOY 203 04.22.2022,,,0,0
22943172,16885,184,"Android, Blackberry, Windows, Other",05/06/2022,05/11/2022,2,2,2,2,1517,1517,0,0,15570,15570,0,0,731,731,,869426043532198,0,0
22959836,16650,67,Wallet,05/04/2022,05/04/2022,0,8,0,0,0,0,0,39,22177,25236,0,0,116,,,,0,0
23477130,18076,10,Shorts,06/19/2022,06/19/2022,0,6,0,0,2187,0,0,3,0,0,0,0,13032,13032,,,0,0
21767654,6392,231,iPhone,02/08/2022,02/08/2022,2,0,4,0,0,0,0,0,1288,1288,3025,0,AA63,63,,,0,0
21885759,16130,66,Credit or Debit card,02/19/2022,02/19/2022,0,0,0,0,0,98,0,0,8551,8551,0,0,,,,,0,0
23599525,8092,65,Drivers License,06/25/2022,06/25/2022,0,0,0,0,696,0,0,0,2518,2518,0,133,,,,,0,0
22949325,2474,177,Keys,05/12/2022,05/12/2022,0,0,0,0,0,0,0,0,996,996,810,810,1592,,,,0,0
21636920,16130,431,Disney Souvenir,01/13/2022,01/26/2022,11,0,0,0,0,0,0,0,8551,8551,0,0,,,,,0,0
21432101,16650,345,Toiletry bag,01/01/2022,01/01/2022,0,11,0,0,0,0,0,0,25246,25246,403,0,,,,,0,0
21432101,16650,66,Credit or Debit card,01/01/2022,01/01/2022,9,0,0,0,0,696,0,0,25246,25246,0,0,,,,,0,0
22544906,16885,182,Tablet,04/11/2022,04/11/2022,3,3,2,2,83,83,0,0,15586,15586,0,0,656,656,,,0,0
22438109,15114,182,Tablet,04/02/2022,04/03/2022,3,0,11,0,0,0,0,0,16512,16512,1248,0,03/26/2022,MD20220326007,F9FZ7W3EMF3M,,0,
22270088,13518,181,Charger,03/21/2022,03/21/2022,2,2,0,0,0,0,0,0,4652,4652,0,0,,,,,0,0
21328771,16130,423,Disney Minnie/Mickey Ears,12/25/2021,12/27/2021,5,11,0,0,0,0,0,0,8551,8551,0,0,,,,,0,0
22289896,17880,1,Shirt,03/20/2022,03/20/2022,9,4,0,0,2576,0,1,0,0,0,0,0,,,,,0,0
22648341,2474,135,Backpack,04/17/2022,04/17/2022,4,4,0,0,0,0,0,0,168,948,0,0,1674,1648 AUAIAD,,,0,0
22381498,16644,363,Coverup,03/29/2022,03/30/2022,0,9,0,0,0,0,0,0,13428,13428,0,0,,,,,0,0
23490520,6241,55,Book,06/15/2022,06/20/2022,3,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
22809589,16130,184,"Android, Blackberry, Windows, Other",05/01/2022,05/01/2022,2,0,2,0,829,0,0,0,8554,8554,0,0,,,,,0,0
21783920,16912,231,iPhone,02/10/2022,02/10/2022,16,16,0,0,0,0,0,0,16191,16191,1257,1264,,,,,0,0
23443768,16650,149,Pocketbook/Purse,06/10/2022,06/10/2022,0,10,0,0,0,0,0,58,25254,25254,0,0,,,,,0,0
23451404,3216,1,Shirt,06/16/2022,06/16/2022,8,4,0,0,438,0,3,0,0,0,0,0,,,,,0,0
23053227,5894,422,Airpods/Case,05/19/2022,05/20/2022,1,1,0,0,0,0,0,0,1246,1246,0,0,5308,E 5208/5108,,,0,0
22277409,11422,5,Coat - Jacket,03/22/2022,03/22/2022,0,0,0,0,0,1047,0,0,0,0,0,0,,,,,0,0
23172902,17017,129,Suitcase,05/28/2022,05/29/2022,6,6,0,0,0,0,19,0,19076,19076,0,0,,,,,0,0
22323424,2474,218,iPad,03/25/2022,03/26/2022,5,5,5,5,0,0,0,0,951,951,0,0,1608,,,q9twgcr33p,0,0
23328863,16650,72,Medical Prescriptions,06/06/2022,06/06/2022,2,0,0,0,0,0,0,0,22177,25235,0,0,,,,,0,0
21756462,2474,5,Coat - Jacket,02/05/2022,02/07/2022,2,2,0,0,0,0,45,0,947,947,0,0,1929,,,,0,0
23217982,8092,135,Backpack,05/31/2022,05/31/2022,3,3,0,0,0,0,0,0,2440,2440,0,0,,,,,0,0
23187227,12826,211,Kindle or eReader Device,05/29/2022,05/30/2022,4,2,4,12,0,0,0,0,0,0,1273,0,,,,,0,0
22436191,4010,422,Airpods/Case,04/03/2022,04/03/2022,1,1,0,0,0,0,0,0,0,0,0,0,,,,,0,0
23244408,16650,194,Earbuds,05/28/2022,05/28/2022,0,1,0,0,0,879,0,0,25254,25254,0,0,,,,,0,0
22670851,16650,451,MTA Metrocard,04/16/2022,04/16/2022,2,0,0,0,0,0,39,0,22177,25267,0,0,,,,,0,0
23049589,15837,193,Headphones,05/19/2022,05/20/2022,2,2,0,0,869,869,0,0,0,0,0,0,,,,,0,0
22167496,6392,247,MacBook,03/12/2022,03/14/2022,3,2,3,3,827,0,0,0,1744,1377,0,0,AA37,,,,0,0
21693141,7903,101,Ring,01/30/2022,02/01/2022,0,0,0,0,0,0,9,10,0,0,0,0,,,,,0,0
23050896,16650,459,ID Holder,05/16/2022,05/16/2022,0,2,0,0,0,0,0,0,22177,25261,0,0,,,,,0,0
22346236,16498,231,iPhone,03/27/2022,03/27/2022,2,0,2,3,0,0,0,0,12343,12343,3025,3044,,,,,0,0
21532087,6392,183,Laptop,01/13/2022,01/13/2022,3,0,0,0,825,0,0,0,1460,1460,0,0,1536,1536,,,0,0
23093077,16387,218,iPad,05/23/2022,05/23/2022,2,3,2,8,0,0,0,0,11327,11327,1797,1251,2152,2152,,c0067790cv,0,0
20664204,16650,67,Wallet,09/25/2021,10/19/2021,0,5,0,0,0,0,0,39,22177,25277,0,0,,,,,0,0
23304667,16508,101,Ring,06/07/2022,06/07/2022,0,0,0,0,0,0,14,0,12730,12730,0,0,,,,,0,0
21769874,16247,231,iPhone,02/09/2021,02/09/2022,6,6,17,17,0,0,0,0,9750,9750,2063,0,,,356428104004224,,0,0
23634563,4389,140,Fanny pack,06/27/2022,06/29/2022,9,8,0,0,0,0,0,0,1190,1190,0,0,,,,,0,0
22381178,16496,425,Disney MagicBands,03/28/2022,03/30/2022,16,16,0,0,0,0,0,0,13252,13252,0,0,,,,,0,0
21409696,16650,67,Wallet,12/22/2021,12/20/2021,9,9,0,0,1667,1667,39,39,22177,25242,0,0,Manhattan bus coming back to Staten Island ,,,,0,0
21590957,16130,66,Credit or Debit card,01/21/2022,01/21/2022,0,0,0,0,996,98,0,0,8551,8551,0,0,,,,,0,0
21500598,6392,68,Passport,01/11/2022,01/12/2022,0,0,0,0,0,0,0,0,1288,1288,403,403,757,757,,,0,0
21789770,5894,146,Prescription glasses,02/10/2022,02/11/2022,3,0,0,0,0,0,0,0,1246,1246,0,0,,,,,0,0
21584145,16650,346,ID Card - Membership or Nametag or Other ,01/18/2022,01/18/2022,0,0,0,0,0,0,0,0,22177,25255,0,0,M1,,,,0,0
22081957,16210,131,Purse or Bag,03/06/2022,03/07/2022,2,2,0,0,0,0,0,62,0,0,0,0,,,,,0,0
23027736,16507,146,Prescription glasses,05/16/2022,05/18/2022,4,3,0,0,0,0,0,0,12720,12720,0,0,,,,,0,0
22646880,16130,425,Disney MagicBands,04/18/2022,04/19/2022,0,16,0,0,0,0,0,0,8554,8554,0,0,,,,,0,0
22172678,16734,67,Wallet,03/14/2022,03/14/2022,9,9,0,0,0,0,39,39,14730,14730,0,0,,,,,0,0
21395211,2198,231,iPhone,01/02/2022,01/02/2022,2,2,5,17,0,0,0,0,0,0,2119,0,,,,,0,0
21730285,16556,141,Gift bag,02/04/2022,02/05/2022,0,0,0,0,0,0,0,0,12567,12567,0,0,,,,,0,0
21411898,16130,423,Disney Minnie/Mickey Ears,01/08/2022,01/03/2022,1,12,0,0,0,0,0,0,8554,8554,0,0,,,,,0,0
20528272,2474,218,iPad,10/08/2021,10/16/2021,2,3,2,2,0,0,0,0,168,951,1250,0,1493,,DLXR2139GHK9,DLXR2139GHK9,0,0
22522808,17489,422,Airpods/Case,04/10/2022,04/10/2022,1,1,0,0,0,0,0,0,20581,20581,0,0,,,,,0,0
23580023,14066,72,Medical Prescriptions,06/25/2022,06/26/2022,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
23159061,2185,66,Credit or Debit card,05/29/2022,05/28/2022,0,0,0,0,97,97,0,0,11611,11611,0,0,12247,taxi lane,,,0,0
22553934,16650,206,Money,04/04/2022,04/04/2022,0,0,0,0,696,0,0,0,22177,25244,0,0,Q23,,,,0,40
23348559,2474,218,iPad,05/28/2022,05/28/2022,2,3,3,4,0,0,0,0,947,947,1248,1248,659,UA659,,,0,0
21427948,16499,1,Shirt,01/05/2022,01/04/2022,4,0,0,0,438,0,3,0,12707,12707,0,0,,,,,0,0
23199154,15005,183,Laptop,05/30/2022,05/30/2022,3,3,0,0,823,823,0,0,5426,5426,0,0,,,,,0,0
21421860,16650,67,Wallet,12/29/2021,12/29/2021,0,2,0,0,0,997,0,39,22177,25248,0,0,SBS BX 12,,,,0,0
22909009,16912,5,Coat - Jacket,05/08/2022,05/09/2022,9,9,0,0,978,0,1,1,16191,16191,0,0,,,,,0,0
22437787,18174,183,Laptop,04/03/2022,04/03/2022,3,3,0,0,824,824,0,0,28812,28812,0,0,,,,R9135X3A,0,0
23137868,18328,231,iPhone,05/24/2022,05/25/2022,9,9,9,9,0,0,0,0,31525,31525,1609,1268,,,355876060273889,355876060273889,0,0
22767011,8092,422,Airpods/Case,04/24/2022,04/24/2022,1,1,0,0,0,0,0,0,2429,2429,0,0,,,,,0,0
22066818,17047,422,Airpods/Case,02/20/2022,03/06/2022,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
22353336,12899,68,Passport,03/27/2022,03/28/2022,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
22881414,14722,218,iPad,05/06/2022,05/07/2022,3,3,5,5,0,0,0,0,6934,7107,1250,1250,0018,,,F5JDF25Q40,0,0
22467198,16788,67,Wallet,04/06/2022,04/06/2022,2,2,0,0,0,997,39,39,14427,14427,0,0,,,,,0,0
23216892,7905,40,Shoes,05/26/2022,06/01/2022,16,2,0,0,0,0,0,0,0,0,0,0,,,,,0,0
22900041,15114,76,Diabetic kit,05/06/2022,05/06/2022,0,0,0,4,0,0,0,0,16510,16510,0,0,5/2/2022,RD20220502004,,,0,0
21914427,16130,231,iPhone,02/21/2022,02/21/2022,10,3,17,17,0,0,0,0,8551,8551,3039,1268,,,,,0,0
23325192,16130,212,Toy,06/08/2022,06/08/2022,0,0,0,0,0,0,0,0,8552,8552,0,0,,,,,0,0
21701022,16650,346,ID Card - Membership or Nametag or Other ,01/29/2022,01/28/2022,0,0,0,0,0,0,0,0,25249,25249,0,0,,,,,0,0
21857995,16130,66,Credit or Debit card,02/17/2022,02/17/2022,9,0,0,0,997,696,39,0,8555,8555,0,0,,,,,0,0
22077007,2474,218,iPad,03/06/2022,03/07/2022,2,3,3,2,0,0,0,0,168,168,1249,0,1944,,,DLXXV12UKD6N,0,0
23164317,16130,423,Disney Minnie/Mickey Ears,04/28/2022,05/28/2022,11,6,0,0,0,0,0,0,8554,8554,0,0,,,,,0,0
23172000,16685,66,Credit or Debit card,05/28/2022,05/29/2022,2,0,2,0,833,3017,0,0,13967,13967,0,0,,,,,0,0
22262256,17791,146,Prescription glasses,03/20/2022,03/20/2022,17,0,8,0,0,0,0,0,25906,25906,0,0,50016,50016,,,0,0
23078579,2474,211,Kindle or eReader Device,05/21/2022,05/22/2022,2,2,3,2,0,0,0,0,951,951,1273,1273,647,,,G000PP1293720D2F,0,0
21927297,6392,218,iPad,02/22/2022,02/23/2022,0,2,0,2,0,0,0,0,1288,1288,0,1248,,,,,0,0
21554039,6454,66,Credit or Debit card,01/17/2022,01/17/2022,0,0,0,0,0,98,0,0,0,0,0,0,,,,,0,0
21878604,2474,193,Headphones,02/19/2022,02/19/2022,2,2,0,0,867,867,0,0,168,951,0,0,1917,,,,0,0
22444343,4010,99,Bracelet or Wristlet,04/01/2022,04/04/2022,0,0,0,0,0,0,10,54,0,0,0,0,,,,,0,0
22318646,4010,8,Suit,03/24/2022,03/25/2022,2,2,0,0,2959,0,8,0,0,0,0,0,,,,,0,0
21988254,2198,65,Drivers License,02/26/2022,02/27/2022,0,0,0,0,97,0,0,0,0,0,0,128,,,,,0,0
23411420,3306,65,Drivers License,06/14/2022,06/14/2022,0,0,0,0,0,0,0,0,0,0,144,144,,,,,0,0
22995955,13778,518,Picture Frame,05/15/2022,05/15/2022,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
22649447,16130,425,Disney MagicBands,04/18/2022,04/19/2022,6,6,0,0,0,0,0,0,8571,8571,0,0,,,,,0,0
22673687,16650,346,ID Card - Membership or Nametag or Other ,04/16/2022,04/16/2022,0,0,0,0,0,0,0,0,22177,25239,0,0,Bus 49 ,,,,3.25,0
22285326,2474,218,iPad,03/21/2022,03/23/2022,3,3,3,2,0,0,0,0,951,951,1249,0,2221,,,DLXR16CYGMLD,0,0
23564576,12899,68,Passport,06/25/2022,06/25/2022,3,0,11,0,0,0,0,0,0,0,1248,403,,,,,0,0
23368121,1028,143,Sunglasses,06/11/2022,06/11/2022,2,0,0,0,0,0,0,0,13123,13123,0,0,,,,,0,0
22659021,6392,211,Kindle or eReader Device,04/17/2022,04/20/2022,2,2,1,11,0,0,0,0,1377,1377,1273,0,2891,,G001LG12149314F6,,0,0
22297505,15689,5,Coat - Jacket,03/23/2022,03/24/2022,2,16,0,0,2120,0,47,0,0,0,0,0,,,,,0,0
22745823,13518,231,iPhone,04/21/2022,04/26/2022,2,2,0,0,0,0,0,0,4652,4652,1609,0,,,,,0,0
22493286,16650,66,Credit or Debit card,04/01/2022,04/01/2022,0,0,0,0,0,95,0,0,22177,25259,0,0,Q88,,,,0,0
23555796,8098,441,Rewards Card,06/24/2022,06/24/2022,9,0,0,0,1675,0,0,0,0,0,0,0,,,,,0,0
23406678,13491,6,Dress -  Skirt,05/23/2022,05/27/2022,6,2,0,0,0,0,0,0,0,0,0,0,,,,,0,0
22507192,13410,398,Hoodie,04/05/2022,04/09/2022,9,11,0,0,0,0,0,0,0,0,0,0,,,,,0,0
23556810,6235,209,CD,06/24/2022,06/24/2022,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
21248286,16650,346,ID Card - Membership or Nametag or Other ,12/03/2021,12/06/2021,0,0,0,0,0,0,0,0,22177,25240,0,0,,,,,0,0
22070431,15005,183,Laptop,03/06/2022,03/06/2022,2,3,0,0,824,0,0,0,5430,5430,0,0,,,,,0,0
23004217,16508,67,Wallet,05/16/2022,05/16/2022,14,6,1,0,0,0,0,43,12729,12729,0,0,,,,,0,0
22248985,16909,422,Airpods/Case,03/20/2022,03/20/2022,1,1,0,0,0,0,0,0,16146,16146,0,0,,,,,0,0
22792451,16188,329,Remote,04/30/2022,04/30/2022,0,0,0,0,1027,0,0,0,8810,8810,0,0,,,,,0,0
22571220,17791,6,Dress -  Skirt,04/15/2022,04/13/2022,22,11,0,0,499,499,4,4,25908,25908,0,0,42044,Lobby ,,,0,0
22671666,16650,248,ID Card - State Issued,04/15/2022,04/15/2022,0,0,0,0,98,0,0,0,22177,25236,0,0,,,,,0,0
23290116,17510,65,Drivers License,06/05/2022,06/06/2022,0,0,0,0,0,0,0,0,0,0,0,144,,,,,0,0
23282850,13495,276,Curling Iron,06/06/2022,06/05/2022,4,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
22640990,13410,146,Prescription glasses,04/16/2022,04/18/2022,2,2,2,2,0,0,0,0,0,0,0,0,,,,,0,0
23360035,2168,462,Check or Money Order,06/11/2022,06/11/2022,0,0,0,0,0,0,0,0,13294,13294,0,0,,,,,0,0
22773264,2198,66,Credit or Debit card,04/28/2022,04/28/2022,0,0,0,0,98,696,0,0,0,0,0,0,,,,,0,0
21571437,3216,358,Assorted Items,01/18/2022,01/18/2022,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
21435458,6392,67,Wallet,01/01/2022,01/05/2022,0,3,0,0,0,0,0,40,1288,1288,0,0,662,662 ,,,0,0
22155170,13507,473,Jewelry - Other,03/13/2022,03/13/2022,0,0,0,0,996,0,0,0,0,0,0,0,,,,,0,0
21724153,16508,212,Toy,02/04/2022,02/04/2022,9,0,0,0,0,0,0,0,12729,12729,0,0,,,,,0,0
22719511,16912,218,iPad,04/23/2022,04/24/2022,0,16,0,2,0,0,0,0,16191,16191,0,0,,,,,0,0
21557811,17023,291,Ski Goggles,01/16/2022,01/18/2022,0,3,0,0,1565,1563,0,0,16799,16799,0,0,,,,,0,0
22780648,16130,177,Keys,04/28/2022,04/29/2022,0,0,0,0,0,0,0,0,8554,8554,810,810,,,,,0,0
22528838,16496,135,Backpack,04/11/2022,04/10/2022,1,2,0,0,686,0,2,0,13163,13163,0,0,,,,,0,0
22664411,2185,212,Toy,04/16/2022,04/16/2022,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
22507684,2474,68,Passport,04/08/2022,04/09/2022,0,0,0,0,0,0,0,0,168,950,403,237,2205,,,,0,0
21384029,16130,422,Airpods/Case,01/01/2022,01/01/2022,0,1,0,0,0,0,0,0,8551,8551,0,0,,,,,0,0
21878790,16909,65,Drivers License,02/15/2022,02/19/2022,0,0,0,0,0,0,0,0,16146,16146,102,102,,,,,0,0
22555302,4778,358,Assorted Items,04/11/2022,04/12/2022,2,0,0,0,438,0,3,0,0,0,0,0,,,,,0,0
21455634,16734,67,Wallet,01/07/2022,01/07/2022,9,9,0,0,0,0,40,39,16016,16016,0,0,,,,,0,0
22075285,14677,132,Duffle bag,03/05/2022,03/07/2022,2,2,0,0,0,0,0,0,8667,8667,0,0,02/26/2002,02-26-22,,,0,0
22508526,17017,67,Wallet,04/08/2022,04/09/2022,3,3,0,0,1693,0,40,40,19076,19076,0,0,,,,,0,0
22928664,2185,231,iPhone,05/09/2022,05/09/2022,2,2,12,12,0,0,0,0,11612,11612,2065,0,6251,6251,353098106615922,,0,0
21312613,14677,149,Pocketbook/Purse,12/26/2021,12/26/2021,0,9,0,0,0,0,11,58,27063,27063,0,0,"December 18, 2021",54,,,0,0
21436539,2474,242,Binoculars,01/01/2022,01/05/2022,0,10,0,2,0,1005,0,0,168,951,0,0,907,,,,0,0
21753134,5894,358,Assorted Items,02/07/2022,02/07/2022,0,0,0,0,0,0,0,0,1246,1246,0,0,,,,,0,0
23444203,16491,98,Swimming equipment,06/13/2022,06/17/2022,0,0,0,0,0,0,0,0,12446,12446,0,0,,,,,0,0
22628908,13507,68,Passport,04/23/2022,04/17/2022,0,0,0,0,0,0,0,0,0,0,403,403,,,,,0,0
22584830,16130,425,Disney MagicBands,04/14/2022,04/14/2022,4,5,0,0,0,0,56,0,8552,8552,0,0,,,,,0,0
23495701,17791,245,Clothing - Other,06/19/2022,06/19/2022,4,0,0,0,424,0,3,0,25906,25906,0,0,36047,36037,,,0,0
23444019,17017,5,Coat - Jacket,06/16/2022,06/17/2022,1,8,0,0,0,978,45,8,19076,19076,0,0,,,,,0,0
21829317,16130,65,Drivers License,02/14/2022,02/14/2022,16,0,0,0,0,0,0,0,8555,8555,0,110,,,,,0,0
22553461,16130,248,ID Card - State Issued,04/11/2022,04/12/2022,0,0,0,0,0,0,0,0,8551,8551,133,0,,,,,0,0
21909839,13815,297,Stuffed Toy,02/21/2021,02/21/2022,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
22810061,16494,5,Coat - Jacket,05/01/2022,05/01/2022,2,0,0,0,0,0,0,0,12471,12471,0,0,,,,,0,0
22450393,16130,67,Wallet,04/04/2022,04/04/2022,4,10,0,0,1658,1658,39,39,8552,8552,0,0,,,,,0,0
22039912,16650,346,ID Card - Membership or Nametag or Other ,03/01/2022,02/23/2022,0,0,0,0,0,0,0,0,22177,25269,0,0,,,,,0,0
22210946,16986,15,Swimwear,03/16/2022,03/17/2022,6,12,0,0,984,0,0,0,28256,28256,0,0,,,,,0,0
23558283,16685,143,Sunglasses,06/24/2022,06/24/2022,20,9,2,2,0,1393,0,0,13984,13984,0,0,,,,,0,0
21533792,16734,66,Credit or Debit card,01/15/2022,01/16/2022,0,0,0,0,98,98,0,0,14831,14831,0,0,,,,,0,0
23363776,16130,143,Sunglasses,06/09/2022,06/11/2022,2,2,0,0,1387,1387,0,0,8554,8554,0,0,,,,,0,0
21997732,16130,425,Disney MagicBands,02/27/2022,02/28/2022,5,5,0,0,0,0,0,0,8554,8554,0,0,,,,,0,0
22229019,16790,65,Drivers License,03/18/2022,03/19/2022,2,0,0,0,0,0,0,0,14467,14467,0,121,,,,,0,0
21984212,2474,218,iPad,02/27/2022,02/27/2022,1,3,4,4,0,0,0,0,947,947,1251,0,2013,,,,0,0
22161857,16130,66,Credit or Debit card,03/14/2022,03/14/2022,9,0,0,0,0,98,39,0,8554,8554,0,0,,,,,0,0
22999827,4389,231,iPhone,05/15/2022,05/16/2022,3,3,17,17,0,0,0,0,1190,1190,3045,3045,,,Q9YVC4K4YW,,0,0
22569449,16002,232,Storage Container | Tote,04/13/2022,04/13/2022,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
21633015,16650,177,Keys,01/21/2022,01/21/2022,0,0,0,0,0,0,0,0,25246,25246,809,809,35,,,,0,0
22461152,7574,521,Hair Straightener,04/03/2022,04/04/2022,0,0,0,0,1010,0,0,0,0,0,0,0,,,,,0,0
